,comment,aggression,attack,attn_words
249,2 reverts is not rapidly approaching 3rr and you know i don't care about your warnings liar,0.5596,0.5285,liar reverts is 2 care
250,let my article on retard,0.5644,0.5249,retard my let on article
251,why you delete 800 000 in improvements started at the 800 foot long deep water that is to ships you don't a like a you a stick up for a da stalker,0.5491,0.5446,delete 800 a stalker you
252,first of all everything in my article is related and is about you like it or not that is why the title of the article is armed so you like it or not its in there okay my ip address does not match your sock puppet crap so leave me out of your crap in other words my article is relevant this is an encyclopedia i have a good source you dont own this website so quit trying to act like its yours im doing and going about this as i see the rules im not interested in your personal opinions,0.6004,0.4865,first all of crap crap
253,what the hell are you talking about,0.584,0.507,hell are you the what
254,trying to convince people to stay the hell away from this city that's what i'm attempting to do here and i certainly don't appreciate how you bots think your shit doesn't and let your run wild just because your free to edit anything you want and all this bs has been coming from people who know nothing about this area unless they've lived here and seen it for themselves and i can play this game of cat and mouse as long as your are willing to go ahead and ban me i'll just use another computer at my or the local even cheers,0.5784,0.5138,hell shit trying away to
255,kid by your and i assume you are no older than 12 i have not bothered to read your last you say nothing new when you write and only further demonstrating some people who are obsessive compulsive really can be dumb as a i continue to pray for your healing and forgive you for your bigotry against the catholic church dude,0.5762,0.5177,kid your compulsive and by
256,troll stay off my talk page,0.596,0.5097,troll off stay my page
257,right you have accused me of ignorant behaviour and those are insulting personal attacks it is my right to delete your usual personal attacks from the talk pages anyway i will wait for answer on the other side you have provided no reasons at all for you total revert of several sourced i can understand that some of them could be i am no perfect but a total revert is simply destructive furthermore my version reported both povs about the linguistic problem you have imposed just your own pov,0.6171,0.4831,ignorant behaviour accused you have
258,now you all know damn well my article on was just as factual and more entertaining than that of shit they had come on now robert,0.6004,0.5054,damn all you now shit
